,text,ref_doc_id
10,"Milliardendefizit
""Der Pflege steht das Wasser bis zum Hals""
Stand: 14.03.2025 05:00 Uhr
Die Pflegeversicherung steckt in der Krise. Im vergangenen Jahr haben die Kassen ein Minus von mehr als 1,5 Milliarden Euro gemacht. Entsprechende Zahlen der GKV liegen dem ARD-Hauptstadtstudio exklusiv vor.
Viele Versicherte hatten zu Beginn des Jahres Post von ihren Krankenkassen im Briefkasten. Diese haben die Zusatzbeiträge ordentlich erhöht. Doch nicht nur die Krankenkassen haben ein finanzielles Problem in Milliardenhöhe. Auch die Pflegekassen geraten immer weiter in die roten Zahlen. Die Ausgaben steigen, weil die Kassen immer mehr ältere Menschen versorgen müssen. Die Einnahmen können damit nicht Schritt halten.
Nachdem die Ampel-Regierung zerplatzt ist, hatte Gesundheitsminister Karl Lauterbach mit einer Notverordnung versucht, das Finanzproblem der klammen Pflegekassen zumindest kurzfristig zu lösen. Abermals musste der Minister in seiner Amtszeit die Beitragssätze für die Pflegeversicherung anheben, diesmal um 0,2 Prozentpunkte. Lauterbach beteuerte: Das reiche, um die Pflegekassen gut durch das Jahr 2025 zu bringen.
Defizit von 1,54 Milliarden Euro im vergangenen Jahr
Doch einzelne Kassen hatten in den vergangenen Monaten immer wieder gewarnt: Die Schere zwischen Einnahmen und Ausgaben geht weiter auseinander. Das bestätigen nun die Zahlen des Spitzenverbands der Gesetzlichen Krankenkassen (GKV), die dem ARD-Hauptstadtstudio exklusiv vorliegen. Demnach spitzt sich die finanzielle Situation in der Pflege weiter zu.
Das letzte Jahr hat die Pflegeversicherung mit einem Defizit in Höhe von 1,54 Milliarden Euro abgeschlossen.",2025-03-14/inland/article_10.md
11,"Lauterbach beteuerte: Das reiche, um die Pflegekassen gut durch das Jahr 2025 zu bringen.
Defizit von 1,54 Milliarden Euro im vergangenen Jahr
Doch einzelne Kassen hatten in den vergangenen Monaten immer wieder gewarnt: Die Schere zwischen Einnahmen und Ausgaben geht weiter auseinander. Das bestätigen nun die Zahlen des Spitzenverbands der Gesetzlichen Krankenkassen (GKV), die dem ARD-Hauptstadtstudio exklusiv vorliegen. Demnach spitzt sich die finanzielle Situation in der Pflege weiter zu.
Das letzte Jahr hat die Pflegeversicherung mit einem Defizit in Höhe von 1,54 Milliarden Euro abgeschlossen. Für dieses Jahr erwartet die GKV, trotz der kürzlichen Beitragserhöhung, ein Defizit von rund einer halben Milliarde Euro. Zahlen, die die Vorstandsvorsitzende des GKV-Spitzenverbandes, Doris Pfeiffer, beunruhigen. Sie sagte dem ARD-Hauptstadtstudio: ""Der Pflege steht das Wasser bis zum Hals. Und der Pegel steigt.""
Pfeiffer ist überzeugt, dass noch weitere Pflegekassen kurzfristig auf finanzielle Hilfe angewiesen sein werden. ""Wir haben noch drei Viertel des Jahres vor uns und die Finanzentwicklung in der Pflege ist besorgniserregend.""
Erste Pflegekasse musste Hilfe beantragen
Die Pflegeversicherung steckt in der Krise. Erstmals seit der Einführung der gesetzlichen Pflegeversicherung musste kürzlich eine Pflegekasse Finanzhilfen beantragen, um eine Pleite abzuwenden. Die Kasse bekommt inzwischen Zuschüsse des zuständigen Bundesamtes für Soziale Sicherung (BAS). Das Geld kommt aus einem Ausgleichsfonds, eine Art Reserve, auf die im Notfall zurückgegriffen werden kann.
Doch dieser Geldtopf wird immer kleiner.",2025-03-14/inland/article_10.md
12,"""Wir haben noch drei Viertel des Jahres vor uns und die Finanzentwicklung in der Pflege ist besorgniserregend.""
Erste Pflegekasse musste Hilfe beantragen
Die Pflegeversicherung steckt in der Krise. Erstmals seit der Einführung der gesetzlichen Pflegeversicherung musste kürzlich eine Pflegekasse Finanzhilfen beantragen, um eine Pleite abzuwenden. Die Kasse bekommt inzwischen Zuschüsse des zuständigen Bundesamtes für Soziale Sicherung (BAS). Das Geld kommt aus einem Ausgleichsfonds, eine Art Reserve, auf die im Notfall zurückgegriffen werden kann.
Doch dieser Geldtopf wird immer kleiner. Anfang 2024 waren noch Mittel in Höhe von rund 1,8 Milliarden Euro vorhanden, Ende 2024 sind die Mittel auf rund eine Milliarde Euro zusammengeschrumpft.
GKV-Chefin Pfeiffer warnt: ""Langsam läuft der Ausgleichsfonds leer. Ohne zusätzliche Finanzmittel wird der Pflege-Ausgleichfonds in wenigen Monaten ausgeschöpft sein.""
Weiteren Kassen droht eine finanzielle Schieflage
Auch beim BAS ist man alarmiert. Die Prognose geht weiter nach unten. Das Bundesamt geht davon aus, dass die Mittel des Ausgleichsfonds bis Ende April auf rund 300 Millionen Euro zusammenschrumpfen könnten. Solche geringen Zahlen haben sie bisher noch nicht erlebt. BAS-Präsident Frank Plate befürchtet, dass weitere Kassen finanzielle Probleme bekommen und das BAS immer mehr Pflegekassen unterstützen muss. Deswegen erwartet er, dass die Politik schnell dafür sorgt, das System zu stabilisieren. ""Es geht darum, einen drohenden Dominoeffekt zu vermeiden.""
Das Problem: Wenn die Reserven im Ausgleichsfonds weiter schrumpfen, um klamme Kassen zu stützen, müssen noch solide Pflegekassen mehr von ihren Einnahmen dort einzahlen. Das könnte auch sie langfristig in Bedrängnis bringen.",2025-03-14/inland/article_10.md
13,"Das Bundesamt geht davon aus, dass die Mittel des Ausgleichsfonds bis Ende April auf rund 300 Millionen Euro zusammenschrumpfen könnten. Solche geringen Zahlen haben sie bisher noch nicht erlebt. BAS-Präsident Frank Plate befürchtet, dass weitere Kassen finanzielle Probleme bekommen und das BAS immer mehr Pflegekassen unterstützen muss. Deswegen erwartet er, dass die Politik schnell dafür sorgt, das System zu stabilisieren. ""Es geht darum, einen drohenden Dominoeffekt zu vermeiden.""
Das Problem: Wenn die Reserven im Ausgleichsfonds weiter schrumpfen, um klamme Kassen zu stützen, müssen noch solide Pflegekassen mehr von ihren Einnahmen dort einzahlen. Das könnte auch sie langfristig in Bedrängnis bringen.
Auf die nächste Regierung wartet eine große Aufgabe. Sie wird auf jeden Fall vermeiden wollen, dass Pflegebedürftige kein Geld mehr bekommen, weil Pflegekassen pleite sind und Pflegeheimen das Geld ausgeht. Union und SPD verhandeln zurzeit über eine Koalition. In ihrem Sondierungspapier haben sie bisher lediglich festgehalten: ""Wir wollen ein große Pflegereform auf den Weg bringen."" Daran sind die vergangenen Regierungen gescheitert.
Schon jetzt zeichnet sich also ab: Die Pflegekassen brauchen schnell Hilfe. Sie haben keine Zeit, bis eine neue Regierung eine große Reform auf den Weg bringen könnte.
Wie lange wird der Ausgleichsfonds funktionieren?
Der GKV-Spitzenverband fordert von der nächsten Regierung, dass sie sowohl Sofortmaßnahmen auf den Weg bringt, um die Finanzen kurzfristig zu stabilisieren als auch eine umfangreiche Pflegereform. Die GKV-Vorsitzende Pfeiffer schätzt die Lage zwar insgesamt als kritisch ein, kurzfristig kann sie Pflegebedürftige und ihre Angehörigen aber beruhigen. Zum jetzigen Zeitpunkt gebe es keinen Grund, sich Sorgen zu machen, dass Leistungen nicht gewährt werden könnten.",2025-03-14/inland/article_10.md
14,"Schon jetzt zeichnet sich also ab: Die Pflegekassen brauchen schnell Hilfe. Sie haben keine Zeit, bis eine neue Regierung eine große Reform auf den Weg bringen könnte.
Wie lange wird der Ausgleichsfonds funktionieren?
Der GKV-Spitzenverband fordert von der nächsten Regierung, dass sie sowohl Sofortmaßnahmen auf den Weg bringt, um die Finanzen kurzfristig zu stabilisieren als auch eine umfangreiche Pflegereform. Die GKV-Vorsitzende Pfeiffer schätzt die Lage zwar insgesamt als kritisch ein, kurzfristig kann sie Pflegebedürftige und ihre Angehörigen aber beruhigen. Zum jetzigen Zeitpunkt gebe es keinen Grund, sich Sorgen zu machen, dass Leistungen nicht gewährt werden könnten. ""Auch den Pflegediensten und Pflegeeinrichtungen werden ihre Leistungen bezahlt"", sagt Pfeiffer.
Noch funktioniert also der Mechanismus über den Ausgleichsfonds. Die Frage ist, wie lange noch? Der Politik bleiben am Ende wohl zwei Möglichkeiten: Erneute Beitragserhöhungen - eine unbeliebte Maßnahme, die eine neue Regierung wohl nicht als erstes verkünden will - oder mehr Unterstützung für die Pflegekassen aus dem regulären Haushalt, also mehr Steuermittel für die Kassen.",2025-03-14/inland/article_10.md
15,"Debatte über Milliardenvorhaben
Wie es um das schwarz-rote Finanzpaket steht
Stand: 14.03.2025 10:47 Uhr
Die Grünen wollen dem Finanzpaket von Union und SPD in dieser Form nicht zustimmen. Das ist aber nötig, wenn der Milliardenplan gelingen soll. CDU-Chef Merz versucht es mit Zugeständnissen. Doch reicht das? Antworten auf wichtige Fragen im Überblick.
Was ist der Plan von Union und SPD?
Union und SPD verhandeln seit Donnerstag über die Details eines Koalitionsvertrags. In den vorangegangenen Sondierungen hatten sie sich bereits auf einige Eckpunkte geeinigt - darunter ein großes Finanzpaket, das im Kern folgende Punkte enthält:
Woher kommt das Geld?
Der Staat besorgt sich das Geld, indem er Anleihen auf dem Kapitalmarkt ausgibt. Mit dem Kauf einer Staatsanleihe leiht ein Anleger dem Staat Geld und bekommt dafür Zinsen. Auf lange Sicht muss der Kredit zwar getilgt werden - anders als bei Privatleuten kann man das aber weit in die Zukunft verschieben. So lange muss der Staat aus seinen Haushalten Zinsen zahlen.
Bisher hat Deutschland bei den Ratingagenturen eine Top-Bonität, das heißt, der Staat kann sich Geld zu sehr guten Zinssätzen leihen. Experten sehen dieses Rating auch bei einer größeren Verschuldung eher nicht in Gefahr. Selbst mit einer Schuldenquote von 82 Prozent in der Finanzkrise 2010 konnte Deutschland sein AAA-Rating halten. Ob das diesmal gelingt, wird auch davon abhängen, wie viel Vertrauen die Agenturen in die Wirtschaftskraft des Landes setzen.
Warum kommt es auf die Grünen oder die FDP an?
Union und SPD können ihr Finanzpaket nicht allein beschließen. Da es sich dabei um eine Änderung des Grundgesetzes handelt, ist eine Zweidrittelmehrheit in Bundestag und Bundesrat nötig.",2025-03-14/inland/article_0.md
16,"Bisher hat Deutschland bei den Ratingagenturen eine Top-Bonität, das heißt, der Staat kann sich Geld zu sehr guten Zinssätzen leihen. Experten sehen dieses Rating auch bei einer größeren Verschuldung eher nicht in Gefahr. Selbst mit einer Schuldenquote von 82 Prozent in der Finanzkrise 2010 konnte Deutschland sein AAA-Rating halten. Ob das diesmal gelingt, wird auch davon abhängen, wie viel Vertrauen die Agenturen in die Wirtschaftskraft des Landes setzen.
Warum kommt es auf die Grünen oder die FDP an?
Union und SPD können ihr Finanzpaket nicht allein beschließen. Da es sich dabei um eine Änderung des Grundgesetzes handelt, ist eine Zweidrittelmehrheit in Bundestag und Bundesrat nötig.
Im neuen Bundestag sind AfD und Linke zusammen allerdings so stark, dass sie die Reform blockieren könnten. Deshalb soll der alte Bundestag noch schnell entscheiden. Doch auch hier sind Stimmen von Grünen oder FDP nötig, um die Zweidrittelmehrheit gemäß Artikel 79 Absatz 2 des Grundgesetzes zu erreichen.
Zudem braucht eine Grundgesetzänderung zusätzlich zum Bundestagsbeschluss mindestens zwei Drittel der Länderstimmen im Bundesrat - und auch die sind nicht sicher. Einige Bundesländer fordern, dass die Länder mehr als die geplanten 100 Milliarden vom Infrastruktur-Topf abbekommen. Bundesländer mit Linken, FDP oder BSW in der Regierung können wohl ohnehin nicht zustimmen, weil ihre Regierungsparteien keine einheitliche Linie finden. Sie müssten sich enthalten. Auch die Freien Wähler in Bayern sind bisher nicht überzeugt.
Was wollen die Grünen?
Die FDP ist im neuen Bundestag nicht mehr vertreten, bei Abstimmungen dort spielt sie also keine Rolle mehr. Im momentan noch bestehenden Bundestag könnte sie Union und SPD theoretisch zu einer Zweidrittelmehrheit verhelfen.",2025-03-14/inland/article_0.md
17,"Einige Bundesländer fordern, dass die Länder mehr als die geplanten 100 Milliarden vom Infrastruktur-Topf abbekommen. Bundesländer mit Linken, FDP oder BSW in der Regierung können wohl ohnehin nicht zustimmen, weil ihre Regierungsparteien keine einheitliche Linie finden. Sie müssten sich enthalten. Auch die Freien Wähler in Bayern sind bisher nicht überzeugt.
Was wollen die Grünen?
Die FDP ist im neuen Bundestag nicht mehr vertreten, bei Abstimmungen dort spielt sie also keine Rolle mehr. Im momentan noch bestehenden Bundestag könnte sie Union und SPD theoretisch zu einer Zweidrittelmehrheit verhelfen. Da sie aber generell gegen eine Aufweichung der Schuldenbremse ist, kommt es weniger auf sie, sondern vor allem auf die Grünen an.
Die Grünen befürworten grundsätzlich sowohl höhere Verteidigungsausgaben als auch eine Reform der Schuldenbremse. Sie befürchten aber, dass mit dem Paket von Union und SPD deren Wahlversprechen wie die Ausweitung der Mütterrente und niedrigere Steuern in der Gastronomie finanziert werden, die das Land aus ihrer Sicht aber kaum voranbringen.
Stattdessen fordern die Grünen Investitionen in Klimaschutz, die Modernisierung der Wirtschaft, die Bahn, die Digitalisierung oder das Stromnetz. Eine Ausnahme der Schuldenbremse für die Verteidigung würden die Grünen im Gegensatz zur FDP mit einigen Änderungen wohl aber unterstützen.
Die Grünen wollen aber auch sicherstellen, dass die Milliarden für die Infrastruktur wirklich in zusätzliche Projekte fließen. So wollen die Grünen verhindern, dass Infrastrukturausgaben kaum noch aus dem normalen Haushalt, sondern aus dem Sondertopf finanziert werden, um Haushaltsmittel für anderes freizumachen.
Die Grünen haben einen eigenen Gesetzentwurf vorgelegt.",2025-03-14/inland/article_0.md
18,"Stattdessen fordern die Grünen Investitionen in Klimaschutz, die Modernisierung der Wirtschaft, die Bahn, die Digitalisierung oder das Stromnetz. Eine Ausnahme der Schuldenbremse für die Verteidigung würden die Grünen im Gegensatz zur FDP mit einigen Änderungen wohl aber unterstützen.
Die Grünen wollen aber auch sicherstellen, dass die Milliarden für die Infrastruktur wirklich in zusätzliche Projekte fließen. So wollen die Grünen verhindern, dass Infrastrukturausgaben kaum noch aus dem normalen Haushalt, sondern aus dem Sondertopf finanziert werden, um Haushaltsmittel für anderes freizumachen.
Die Grünen haben einen eigenen Gesetzentwurf vorgelegt. Anders als Union und SPD wollen sie in dem Entwurf einen größeren Anteil der Verteidigungsausgaben aus dem regulären Bundeshaushalt finanzieren. Erst ab einer Höhe von 1,5 Prozent des BIP sollen Ausgaben für ""Gesamtverteidigung und sicherheitspolitische Aufgaben"" nicht mehr unter die Regeln der Schuldenbremse fallen.
Auch wollen die Grünen Sicherheit breiter definieren - unter anderem wird in dem Entwurf ein Ausbau nachrichtendienstlicher Fähigkeiten, die Stärkung internationaler Organisationen zur Friedenssicherung und der Schutz der Zivilbevölkerung sowie von IT- Systemen erwähnt.
Ein weiterer Vorschlag der Grünen ist, dass das Paket von Union und SPD aufgeteilt wird. Zunächst solle eine Einigung nur über die Verteidigungsausgaben gefunden werden, über die Infrastruktur-Investitionen könne später verhandelt werden, machte Fraktionschefin Katharina Dröge in den tagesthemen deutlich. ""Wir sind sehr klar bereit, jetzt auch kurzfristig mit Blick auf Sicherheit etwas gemeinsam zu machen. Und da sind die inhaltlichen Differenzen auch wirklich überbrückbar.""",2025-03-14/inland/article_0.md
19,"Ein weiterer Vorschlag der Grünen ist, dass das Paket von Union und SPD aufgeteilt wird. Zunächst solle eine Einigung nur über die Verteidigungsausgaben gefunden werden, über die Infrastruktur-Investitionen könne später verhandelt werden, machte Fraktionschefin Katharina Dröge in den tagesthemen deutlich. ""Wir sind sehr klar bereit, jetzt auch kurzfristig mit Blick auf Sicherheit etwas gemeinsam zu machen. Und da sind die inhaltlichen Differenzen auch wirklich überbrückbar.""
Für die Infrastruktur-Milliarden müsste der wahrscheinlich künftige Kanzler Friedrich Merz (CDU) im neuen Bundestag dann eine Lösung nicht nur mit SPD und den Grünen finden, sondern auch mit der Linken - nur so hätte er die nötige Zweidrittelmehrheit. Dann müsste möglicherweise auch über eine grundlegende Reform der Schuldenbremse gesprochen werden, denn das verlangt die Linke.
Was haben Union und SPD den Grünen angeboten?
Merz bot im Bundestag an, die Schuldenbremse nicht nur für Verteidigung, sondern auch für Zivil- und Bevölkerungsschutz sowie Nachrichtendienste zu lockern.
Außerdem schlug er vor, einen Teil der Infrastruktur-Kredite fest für den Klimaschutz vorzusehen: 50 Milliarden Euro sollen über den Klima- und Transformationsfonds auf zwölf Jahre gestreckt in Maßnahmen für Klimaschutz und den Umbau der Wirtschaft fließen.
""Was wollen Sie noch mehr?"", fragte Merz während seiner Rede die Grünen. Gleichzeitig behauptete er in seiner Rede, man repariere mit den 50 Milliarden Euro das, was die Ampelkoalition in drei Jahren nicht geschafft habe. Die Grünen erteilten dem CDU-Chef umgehend eine Absage.",2025-03-14/inland/article_0.md
20,"Außerdem schlug er vor, einen Teil der Infrastruktur-Kredite fest für den Klimaschutz vorzusehen: 50 Milliarden Euro sollen über den Klima- und Transformationsfonds auf zwölf Jahre gestreckt in Maßnahmen für Klimaschutz und den Umbau der Wirtschaft fließen.
""Was wollen Sie noch mehr?"", fragte Merz während seiner Rede die Grünen. Gleichzeitig behauptete er in seiner Rede, man repariere mit den 50 Milliarden Euro das, was die Ampelkoalition in drei Jahren nicht geschafft habe. Die Grünen erteilten dem CDU-Chef umgehend eine Absage. Co-Fraktionschefin Dröge sagte an Merz gewandt, falls dieser sich frage, warum die Verhandlungen mit den Grünen gerade so liefen, wie sie liefen, dann antworte sie ihm: ""Weil wir uns nicht auf Ihr Wort verlassen.""
Die SPD lehnt zudem die von den Grünen vorgeschlagene Aufspaltung des Finanzpakets ab. Denn ihr sind die Milliarden für die Infrastruktur besonders wichtig und in dieser Variante wären sie nicht garantiert, da es darauf ankäme, ob Union und Linke dann im neuen Bundestag zusammenarbeiten können.
Welche Rolle spielt das Bundesverfassungsgericht?
Für Dienstag ist die entscheidende Abstimmung im Bundestag geplant. So lange haben Union und SPD noch Zeit, einen Kompromiss mit den Grünen zu finden. Offen ist aber auch, ob das Bundesverfassungsgericht die Sitzung am Dienstag überhaupt zulässt, denn in Karlsruhe sind mehrere Klagen anhängig. Sowohl die AfD-Fraktion als auch die künftige Linksfraktion haben Organstreitverfahren beantragt und wollen mit Eilanträgen den Erlass einer einstweiligen Anordnung erreichen.
Auch die fraktionslose Bundestagsabgeordnete Joana Cotar (ehemals AfD) sowie fünf AfD-Abgeordnete haben entsprechende Anträge gestellt.",2025-03-14/inland/article_0.md
21,"Welche Rolle spielt das Bundesverfassungsgericht?
Für Dienstag ist die entscheidende Abstimmung im Bundestag geplant. So lange haben Union und SPD noch Zeit, einen Kompromiss mit den Grünen zu finden. Offen ist aber auch, ob das Bundesverfassungsgericht die Sitzung am Dienstag überhaupt zulässt, denn in Karlsruhe sind mehrere Klagen anhängig. Sowohl die AfD-Fraktion als auch die künftige Linksfraktion haben Organstreitverfahren beantragt und wollen mit Eilanträgen den Erlass einer einstweiligen Anordnung erreichen.
Auch die fraktionslose Bundestagsabgeordnete Joana Cotar (ehemals AfD) sowie fünf AfD-Abgeordnete haben entsprechende Anträge gestellt. Dem Gericht zufolge liegt zudem eine Verfassungsbeschwerde in der Sache vor. Wann genau die Richterinnen und Richter über die Anträge entscheiden, ist unklar. Laut Gericht ist eine Entscheidung aber vor dem 18. März zu erwarten.
Was bedeutet das alles für die Koalitionsverhandlungen?
Wenn es nicht gelingt, das Finanzpaket von Union und SPD in seiner ursprünglichen oder abgeänderten Form zu verabschieden, hätten Schwarz-Rot zumindest die Grundlage ihrer bisherigen Einigungen verloren. Ohne das zusätzliche Geld könnten viele Vorhaben nicht finanzierbar sein oder es wären massive Kürzungen in anderen Bereichen im Haushalt nötig.
Ob die SPD unter diesen Voraussetzungen noch bereit wäre, mit der Union zu regieren, ist ungewiss. Zumindest müsste wohl vieles noch einmal auf den Tisch und ganz neu besprochen werden. Eine Alternative zu einer schwarz-roten Koalition gibt es nach der Bundestagswahl allerdings auch nicht, wenn man Kooperationen mit der AfD und Minderheitsregierungen ausschließt.",2025-03-14/inland/article_0.md
22,"Bundesverfassungsgericht
Der Weg für die Bundestags-Sondersitzung ist frei
Stand: 14.03.2025 19:21 Uhr
Das Bundesverfassungsgericht hat entschieden: Der Bundestag darf am Dienstag in alter Besetzung zusammenkommen. Denn die Wahlperiode werde erst durch den Zusammentritt des neuen Bundestages beendet, hieß es zur Begründung.
Mit ihrer Entscheidung haben die Richterinnen und Richter in Karlsruhe den Weg frei gemacht für eine weitere Sondersitzung des alten Parlaments. In der kommenden Woche soll nach den Plänen von Union und SPD eine Grundgesetzänderung beschlossen werden - noch bevor der neu gewählte Bundestag zusammentreten wird.
Schon am Donnerstag war der alte Bundestag zu einer ersten Sondersitzung zusammengekommen. Mit Eilanträgen und Organklagen wollten unter anderem die kommende Linken-Fraktion, die AfD-Fraktion und mehrere neu gewählte Abgeordnete dieser Parteien die Sondersitzungen verhindern.
Anträge bleiben ohne Erfolg
Ohne Erfolg: Das Bundesverfassungsgericht lehnte diese Anträge als unbegründet ab. Die Wahlperiode werde erst durch den Zusammentritt des neuen Bundestages beendet. Bis zu diesem Zeitpunkt sei der alte Bundestag in seinen Handlungsmöglichkeiten nicht beschränkt. Er sei also nicht gehindert, zusammenzutreten, solange das neu gewählte Parlament noch nicht zu seiner ersten Sitzung zusammengekommen ist. Dieser Termin ist erst für den 25. März bestimmt. Ein Zusammenkommen des alten Parlamentes verstößt danach nicht gegen das Grundgesetz.
Sperrminorität im künftigen Parlament
Nach den Plänen von Union und SPD soll der alte Bundestag noch die Weichen für das geplante Multi-Milliarden-Finanzpaket für Verteidigung, Infrastruktur und Klimaschutz stellen: Denn um das zu ermöglichen, muss zunächst das Grundgesetz geändert werden.",2025-03-14/inland/article_11.md
23,"Bis zu diesem Zeitpunkt sei der alte Bundestag in seinen Handlungsmöglichkeiten nicht beschränkt. Er sei also nicht gehindert, zusammenzutreten, solange das neu gewählte Parlament noch nicht zu seiner ersten Sitzung zusammengekommen ist. Dieser Termin ist erst für den 25. März bestimmt. Ein Zusammenkommen des alten Parlamentes verstößt danach nicht gegen das Grundgesetz.
Sperrminorität im künftigen Parlament
Nach den Plänen von Union und SPD soll der alte Bundestag noch die Weichen für das geplante Multi-Milliarden-Finanzpaket für Verteidigung, Infrastruktur und Klimaschutz stellen: Denn um das zu ermöglichen, muss zunächst das Grundgesetz geändert werden. Dafür ist eine Zweidrittelmehrheit im Bundestag nötig.
Die Chancen dafür werden im neu gewählten Bundestag nicht sonderlich gut stehen: Die Fraktionen der AfD und der Linkspartei werden dort zusammen nämlich mehr als ein Drittel der Sitze haben - also eine sogenannte Sperrminorität. Das heißt, sie könnten die geplanten Grundgesetzänderungen blockieren und würden das, basierend auf ihren bisherigen Aussagen, wohl auch tun.
Um diese Situation zu vermeiden, soll laut Union und SPD noch der alte Bundestag über das Finanzpaket abstimmen. Denn darin haben Union und SPD gemeinsam mit den Grünen die erforderliche Zweidrittelmehrheit. Die Grünen werden wohl zustimmen, nachdem sie sich mit den künftigen Regierungsparteien geeinigt haben. Bundestagspräsidentin Bärbel Bas hat deshalb den alten Bundestag für zwei Sondersitzungen einberufen: Die erste fand bereits am Donnerstag statt, die zweite soll am 18. März folgen.
Klagen gegen Bundestagspräsidentin Bas
Die meisten der Klagen und Eilanträge richteten sich gegen die noch amtierende Bundestagspräsidentin.",2025-03-14/inland/article_11.md
24,"Um diese Situation zu vermeiden, soll laut Union und SPD noch der alte Bundestag über das Finanzpaket abstimmen. Denn darin haben Union und SPD gemeinsam mit den Grünen die erforderliche Zweidrittelmehrheit. Die Grünen werden wohl zustimmen, nachdem sie sich mit den künftigen Regierungsparteien geeinigt haben. Bundestagspräsidentin Bärbel Bas hat deshalb den alten Bundestag für zwei Sondersitzungen einberufen: Die erste fand bereits am Donnerstag statt, die zweite soll am 18. März folgen.
Klagen gegen Bundestagspräsidentin Bas
Die meisten der Klagen und Eilanträge richteten sich gegen die noch amtierende Bundestagspräsidentin. Die Argumente: Mit der Einberufung der Sondersitzungen des alten Bundestages verletze Bas die Rechte der künftigen Abgeordneten und Fraktionen. Der alte Bundestag dürfe nach der Bundestagswahl nur in absoluten Notfällen noch einmal zusammentreten und Gesetze beschließen - so ein Notfall liege hier nicht vor.
Außerdem dürfe der alte Bundestag keine so weitreichenden Entscheidungen wie eine Grundgesetzänderung treffen. Denn dadurch würde das kommende Parlament zu sehr gebunden. Vielmehr müsste die Bundestagspräsidentin schon den neuen Bundestag einberufen, der ja quasi ""in den Startlöchern"" stehe.
Das Bundesverfassungsgericht sah das aber anders. Auch eine Pflicht zur Einberufung des neuen Parlaments bestehe laut Karlsruhe allenfalls dann, wenn dieses sich bereits auf einen Termin zum Zusammentritt verständigt habe. Dies ist zwar der Fall, aber der besagte Termin ist eben erst der 25. März, also nach den Sondersitzungen.
Karlsruhe segnet Verfahren ab
Es ist nicht das erste Mal in der Geschichte der Bundesrepublik, dass ein alter Bundestag auch nach der Wahl noch einmal zusammenkommt. Schon vier Mal ist das vorgekommen - etwa im Oktober 1998.",2025-03-14/inland/article_11.md
25,"Vielmehr müsste die Bundestagspräsidentin schon den neuen Bundestag einberufen, der ja quasi ""in den Startlöchern"" stehe.
Das Bundesverfassungsgericht sah das aber anders. Auch eine Pflicht zur Einberufung des neuen Parlaments bestehe laut Karlsruhe allenfalls dann, wenn dieses sich bereits auf einen Termin zum Zusammentritt verständigt habe. Dies ist zwar der Fall, aber der besagte Termin ist eben erst der 25. März, also nach den Sondersitzungen.
Karlsruhe segnet Verfahren ab
Es ist nicht das erste Mal in der Geschichte der Bundesrepublik, dass ein alter Bundestag auch nach der Wahl noch einmal zusammenkommt. Schon vier Mal ist das vorgekommen - etwa im Oktober 1998. Damals ging es, unter dem Vorsitz der damaligen Bundestagspräsidentin Rita Süssmuth, um die deutsche Beteiligung am NATO-Einsatz im Kosovo-Konflikt. Vor dem Bundesverfassungsgericht geklagt hatte gegen dieses Vorgehen aber noch niemand - bis jetzt.
Mit dem Beschluss des Bundesverfassungsgerichts steht der kommenden Sondersitzung des Bundestags in der alten Besetzung nichts mehr im Wege. Mit seiner Entscheidung hat das Bundesverfassungsgericht rechtlich geklärt, was der alte Bundestag in der Übergangszeit machen darf.
Wichtig: Es ging bei der aktuellen juristischen Auseinandersetzung nicht um die inhaltliche Prüfung der geplanten Gesetzesvorhaben zu Infrastruktur, Verteidigung und Klimawandel. Ob das Finanzpaket selbst verfassungsrechtlich zulässig ist, hat das Gericht also nicht geprüft. Die Beschlüsse des Bundesverfassungsgerichts beziehen sich nur auf das Verfahren, mit dem es umgesetzt werden soll. Dieses verstoße nicht gegen das Grundgesetz, so Karlsruhe.",2025-03-14/inland/article_11.md
